ID,source,tweetId,label,instance,start,end,tweetText,notes
485,lightTag,'383010540848951296',location modifier,113km S of,15,25,"#Earthquake at 113km S of Atka, Alaska 2.7 M. Detph 22.1 Km. - 2013-09-25 19:12:34 UTC http://t.co/Kmj5KkuQ8g",
486,lightTag,'592695939619520513',item affected,people,61,67,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??,
487,lightTag,'592695939619520513',type of impact,sleeping outdoors,78,95,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??,
488,lightTag,'592695939619520513',place name,Nepal,39,44,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??,
489,lightTag,'592695939619520513',location modifier,from,33,37,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??,
490,lightTag,'592695939619520513',severity or quantity,three days,128,138,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??,
491,lightTag,'593058057724108800',item affected,people,97,103,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
492,lightTag,'593058057724108800',severity or quantity,6,95,96,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
493,lightTag,'593058057724108800',type of impact,fatalities,64,74,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
494,lightTag,'593058057724108800',location modifier,from,104,108,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
495,lightTag,'593058057724108800',location modifier,in,75,77,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
496,lightTag,'593058057724108800',place name,Assam,109,114,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
497,lightTag,'593058057724108800',item affected,Indian,57,63,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
498,lightTag,'593058057724108800',severity or quantity,13,54,56,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
499,lightTag,'593058057724108800',place name,Nepal,78,83,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??",
500,lightTag,'383889868423581696',place name,pakistan,87,95,Magnitude 6.8 #quake strikes Pakistan - USGS. See more news on http://t.co/cK4yjj127w #pakistan #earthquake,
501,lightTag,'383889868423581696',place name,Pakistan,29,37,Magnitude 6.8 #quake strikes Pakistan - USGS. See more news on http://t.co/cK4yjj127w #pakistan #earthquake,
502,lightTag,'592911368203935745',place name,Kathmandu,28,37,"RT @vijaita: Reporting from Kathmandu, the clock says it all.....earthquake struck at 11.58 am local time @IndianExpress http://t.co/JDw7ke�??",
503,lightTag,'592911368203935745',location modifier,from,23,27,"RT @vijaita: Reporting from Kathmandu, the clock says it all.....earthquake struck at 11.58 am local time @IndianExpress http://t.co/JDw7ke�??",
504,lightTag,'505091868334362624',place name,Napa,45,49,RT @msnbc: New early-warning system detected Napa earthquake 10 seconds before it happened: http://t.co/4PCqnjgWJa http://t.co/BGjLKmPsCi,
505,lightTag,'504760943876657152',place name,Napa,37,41,"USGS, Tuesday Midday Update on South Napa Earthquake... http://t.co/phbEr496EH",
506,lightTag,'504760943876657152',location modifier,on,28,30,"USGS, Tuesday Midday Update on South Napa Earthquake... http://t.co/phbEr496EH",
507,lightTag,'592339328174436352',place name,Nepal,46,51,RT @rsprasad: All phone calls from #India to #Nepal made by any #BSNL or #MTNL phone shall be charged at local rates &amp; not at ISD rates. #N�??,
508,lightTag,'592339328174436352',place name,India,36,41,RT @rsprasad: All phone calls from #India to #Nepal made by any #BSNL or #MTNL phone shall be charged at local rates &amp; not at ISD rates. #N�??,
509,lightTag,'503696907064328192',place name,Napa,10,14,Photos of Napa quake damage. http://t.co/N3guDFXOjK,
510,lightTag,'503696907064328192',type of impact,damage,21,27,Photos of Napa quake damage. http://t.co/N3guDFXOjK,
511,lightTag,'593157962501357569',place name,Nepal,31,36,Facebook and Google Respond to Nepal Earthquake With Tech Tools http://t.co/8H2erQoJaD http://t.co/4rJ8B7PeSK,
512,lightTag,'503764713734295552',item affected,State of Emergency,66,84,RT @janinebucks: �?? http://t.co/ajOqRkvk2B 48 �?? earthquake �?? State of Emergency Declared After California Earthquake http://t.co/GTJcgE8gli,
513,lightTag,'503764713734295552',place name,California,100,110,RT @janinebucks: �?? http://t.co/ajOqRkvk2B 48 �?? earthquake �?? State of Emergency Declared After California Earthquake http://t.co/GTJcgE8gli,
514,lightTag,'383574460965474304',location modifier,62km NNE of,32,43,"RT @seismicupdate: #USGS M 3.0, 62km NNE of Road Town, British Virgin Islands http://t.co/kkWk0fvYR5 #earthquake",
515,lightTag,'383574460965474304',place name,"Road Town, British Virgin Islands",44,77,"RT @seismicupdate: #USGS M 3.0, 62km NNE of Road Town, British Virgin Islands http://t.co/kkWk0fvYR5 #earthquake",
516,lightTag,'451242422589071360',location modifier,across,97,103,RT @ABC7: PHOTO: USGS ShakeMap shows location of 8.2-mag. earthquake &amp; level of shaking felt across Chile http://t.co/3HR2zhsqW0,
517,lightTag,'451242422589071360',place name,Chile,104,109,RT @ABC7: PHOTO: USGS ShakeMap shows location of 8.2-mag. earthquake &amp; level of shaking felt across Chile http://t.co/3HR2zhsqW0,
518,lightTag,'505232787624841216',place name,Napa,56,60,"Residents, businesses accessing damage by magnitude-6.0 Napa earthquake -  NAPA From Napa to American Canyon to... http://t.co/ALVoS4VfY4",
519,lightTag,'505232787624841216',type of impact,damage,32,38,"Residents, businesses accessing damage by magnitude-6.0 Napa earthquake -  NAPA From Napa to American Canyon to... http://t.co/ALVoS4VfY4",
520,lightTag,'505232787624841216',item affected,businesses,11,21,"Residents, businesses accessing damage by magnitude-6.0 Napa earthquake -  NAPA From Napa to American Canyon to... http://t.co/ALVoS4VfY4",
521,lightTag,'505232787624841216',item affected,Residents,0,9,"Residents, businesses accessing damage by magnitude-6.0 Napa earthquake -  NAPA From Napa to American Canyon to... http://t.co/ALVoS4VfY4",
522,lightTag,'505232787624841216',place name,American Canyon,93,108,"Residents, businesses accessing damage by magnitude-6.0 Napa earthquake -  NAPA From Napa to American Canyon to... http://t.co/ALVoS4VfY4",
523,lightTag,'382913018046451712',location modifier,80km SSW of,60,71,"A significant #earthquake was reported by the USGS: M 6.8 - 80km SSW of Acari, Peru",
524,lightTag,'382913018046451712',place name,"Acari, Peru",72,83,"A significant #earthquake was reported by the USGS: M 6.8 - 80km SSW of Acari, Peru",
525,lightTag,'451356940296142848',location modifier,off the coast of,83,99,Mashable :  Six people are dead following the 8.2-magnitude earthquake that struck off the coast of Chile on Tuesday. Chile�??s Interio...,
526,lightTag,'451356940296142848',type of impact,dead,27,31,Mashable :  Six people are dead following the 8.2-magnitude earthquake that struck off the coast of Chile on Tuesday. Chile�??s Interio...,
527,lightTag,'451356940296142848',item affected,people,16,22,Mashable :  Six people are dead following the 8.2-magnitude earthquake that struck off the coast of Chile on Tuesday. Chile�??s Interio...,
528,lightTag,'451356940296142848',severity or quantity,Six,12,15,Mashable :  Six people are dead following the 8.2-magnitude earthquake that struck off the coast of Chile on Tuesday. Chile�??s Interio...,
529,lightTag,'451356940296142848',place name,Chile,118,123,Mashable :  Six people are dead following the 8.2-magnitude earthquake that struck off the coast of Chile on Tuesday. Chile�??s Interio...,
530,lightTag,'383192456348860416',place name,Pakistan,79,87,RT @CNBCPAKISTAN: #Balochistan #Earthquake: Nisar Confirms 348 Deaths :: CNBC #Pakistan :: http://t.co/j9FvaHvi0R,
531,lightTag,'383192456348860416',severity or quantity,348,59,62,RT @CNBCPAKISTAN: #Balochistan #Earthquake: Nisar Confirms 348 Deaths :: CNBC #Pakistan :: http://t.co/j9FvaHvi0R,
532,lightTag,'383192456348860416',type of impact,Deaths,63,69,RT @CNBCPAKISTAN: #Balochistan #Earthquake: Nisar Confirms 348 Deaths :: CNBC #Pakistan :: http://t.co/j9FvaHvi0R,
533,lightTag,'383192456348860416',place name,Balochistan,19,30,RT @CNBCPAKISTAN: #Balochistan #Earthquake: Nisar Confirms 348 Deaths :: CNBC #Pakistan :: http://t.co/j9FvaHvi0R,
534,lightTag,'455838854314881024',place name,"TARAPACA, CHILE",38,53,"Earthquake - Magnitude 4.6 - OFFSHORE TARAPACA, CHILE - 2014 April 14, 22:20:35 UTC: http://t.co/gOLqqodxXp via @lastquake",
535,lightTag,'503902622689280000',location modifier,by,26,28,.@PortofOakland undamaged by Napa Valley earthquake. #ports http://t.co/FR2HG0IKyY,
536,lightTag,'503902622689280000',place name,Napa Valley,29,40,.@PortofOakland undamaged by Napa Valley earthquake. #ports http://t.co/FR2HG0IKyY,
537,lightTag,'383431431852015616',item affected,people,59,65,"#Pakistan confirms at least 357 dead and more than 100,000 people homeless after quake | Full Story: http://t.co/mi9ryMT19w""",
538,lightTag,'383431431852015616',severity or quantity,"more than 100,000",41,58,"#Pakistan confirms at least 357 dead and more than 100,000 people homeless after quake | Full Story: http://t.co/mi9ryMT19w""",
539,lightTag,'383431431852015616',place name,Pakistan,1,9,"#Pakistan confirms at least 357 dead and more than 100,000 people homeless after quake | Full Story: http://t.co/mi9ryMT19w""",
540,lightTag,'383431431852015616',type of impact,dead,32,36,"#Pakistan confirms at least 357 dead and more than 100,000 people homeless after quake | Full Story: http://t.co/mi9ryMT19w""",
541,lightTag,'383431431852015616',severity or quantity,at least 357,19,31,"#Pakistan confirms at least 357 dead and more than 100,000 people homeless after quake | Full Story: http://t.co/mi9ryMT19w""",
542,lightTag,'383431431852015616',type of impact,homeless,66,74,"#Pakistan confirms at least 357 dead and more than 100,000 people homeless after quake | Full Story: http://t.co/mi9ryMT19w""",
543,lightTag,'592694294156292096',severity or quantity,597,69,72,"RT @cnni: BREAKING: Death toll in #Nepal after #earthquake stands at 597, spokesman for Nepal's Ministry of Home Affairs says. http://t.co/�??",
544,lightTag,'592694294156292096',location modifier,in,31,33,"RT @cnni: BREAKING: Death toll in #Nepal after #earthquake stands at 597, spokesman for Nepal's Ministry of Home Affairs says. http://t.co/�??",
545,lightTag,'592694294156292096',type of impact,Death,20,25,"RT @cnni: BREAKING: Death toll in #Nepal after #earthquake stands at 597, spokesman for Nepal's Ministry of Home Affairs says. http://t.co/�??",
546,lightTag,'592694294156292096',place name,Nepal,35,40,"RT @cnni: BREAKING: Death toll in #Nepal after #earthquake stands at 597, spokesman for Nepal's Ministry of Home Affairs says. http://t.co/�??",
547,lightTag,'592344069789061120',item affected,lives,86,91,"RT @AdamSmith_USA: A 7.8 magnitude earthquake rocked Nepal this morning, claiming 900 lives. The aftermath is devastating. http://t.co/b1tl�??",
548,lightTag,'592344069789061120',severity or quantity,900,82,85,"RT @AdamSmith_USA: A 7.8 magnitude earthquake rocked Nepal this morning, claiming 900 lives. The aftermath is devastating. http://t.co/b1tl�??",
549,lightTag,'592344069789061120',place name,Nepal,53,58,"RT @AdamSmith_USA: A 7.8 magnitude earthquake rocked Nepal this morning, claiming 900 lives. The aftermath is devastating. http://t.co/b1tl�??",
550,lightTag,'592344069789061120',type of impact,claiming,73,81,"RT @AdamSmith_USA: A 7.8 magnitude earthquake rocked Nepal this morning, claiming 900 lives. The aftermath is devastating. http://t.co/b1tl�??",
551,lightTag,'384288232185159680',location modifier,in,28,30,"RT @imodine: Over 30 killed in #Pakistan #bombing http://t.co/CgH8wWPSJY""",
552,lightTag,'384288232185159680',type of impact,killed,21,27,"RT @imodine: Over 30 killed in #Pakistan #bombing http://t.co/CgH8wWPSJY""",
553,lightTag,'384288232185159680',place name,Pakistan,32,40,"RT @imodine: Over 30 killed in #Pakistan #bombing http://t.co/CgH8wWPSJY""",
554,lightTag,'384288232185159680',severity or quantity,Over 30,13,20,"RT @imodine: Over 30 killed in #Pakistan #bombing http://t.co/CgH8wWPSJY""",
555,lightTag,'384288232185159680',type of impact,bombing,42,49,"RT @imodine: Over 30 killed in #Pakistan #bombing http://t.co/CgH8wWPSJY""",
556,lightTag,'501296951657127936',place name,"India, Nepal",26,38,"#News Deadly monsoon hits India, Nepal http://t.co/khb0Jt5fvy #CNN",
557,lightTag,'501366188405194752',severity or quantity,nearly 200,25,35,"Nepal, India floods kill nearly 200 http://t.co/oKpwFwDi12",
558,lightTag,'501366188405194752',place name,"Nepal, India",0,12,"Nepal, India floods kill nearly 200 http://t.co/oKpwFwDi12",
559,lightTag,'501366188405194752',type of impact,kill,20,24,"Nepal, India floods kill nearly 200 http://t.co/oKpwFwDi12",
560,lightTag,'501260889878577152',severity or quantity,Many,0,4,Many dead in Nepal and India floods from BBC News http://t.co/smx1COT0Pw #tech,
561,lightTag,'501260889878577152',type of impact,dead,5,9,Many dead in Nepal and India floods from BBC News http://t.co/smx1COT0Pw #tech,
562,lightTag,'501260889878577152',location modifier,in,10,12,Many dead in Nepal and India floods from BBC News http://t.co/smx1COT0Pw #tech,
563,lightTag,'501260889878577152',place name,Nepal and India,13,28,Many dead in Nepal and India floods from BBC News http://t.co/smx1COT0Pw #tech,
564,lightTag,'501383127772954624',severity or quantity,thousands,36,45,"180 dead in Nepal and India floods, thousands displaced http://t.co/eJiukLqH8x",
565,lightTag,'501383127772954624',location modifier,in,9,11,"180 dead in Nepal and India floods, thousands displaced http://t.co/eJiukLqH8x",
566,lightTag,'501383127772954624',place name,Nepal and India,12,27,"180 dead in Nepal and India floods, thousands displaced http://t.co/eJiukLqH8x",
567,lightTag,'501383127772954624',severity or quantity,180,0,3,"180 dead in Nepal and India floods, thousands displaced http://t.co/eJiukLqH8x",
568,lightTag,'501383127772954624',type of impact,displaced,46,55,"180 dead in Nepal and India floods, thousands displaced http://t.co/eJiukLqH8x",
569,lightTag,'501383127772954624',type of impact,dead,4,8,"180 dead in Nepal and India floods, thousands displaced http://t.co/eJiukLqH8x",
570,lightTag,'501312611049541632',severity or quantity,Many,0,4,Many dead in Nepal and India floods. It's sham but do not build homes on flood planes  http://t.co/163rKSJz8E,
571,lightTag,'501312611049541632',place name,Nepal and India,13,28,Many dead in Nepal and India floods. It's sham but do not build homes on flood planes  http://t.co/163rKSJz8E,
572,lightTag,'501312611049541632',type of impact,dead,5,9,Many dead in Nepal and India floods. It's sham but do not build homes on flood planes  http://t.co/163rKSJz8E,
573,lightTag,'501312611049541632',location modifier,in,10,12,Many dead in Nepal and India floods. It's sham but do not build homes on flood planes  http://t.co/163rKSJz8E,
574,lightTag,'501316960416968704',severity or quantity,Dozens,16,22,RT @dw_english: Dozens killed as monsoon floods ravage India and Nepal http://t.co/olp9HRNI2S,
575,lightTag,'501316960416968704',place name,India and Nepal,55,70,RT @dw_english: Dozens killed as monsoon floods ravage India and Nepal http://t.co/olp9HRNI2S,
576,lightTag,'501316960416968704',type of impact,killed,23,29,RT @dw_english: Dozens killed as monsoon floods ravage India and Nepal http://t.co/olp9HRNI2S,
577,lightTag,'501362575372587008',location modifier,to northern,64,75,"#Government #UttarPradesh Hundreds dead as monsoon brings chaos to northern #India, #Nepal http://t.co/qllEyVFZWY",
578,lightTag,'501362575372587008',place name,UttarPradesh,13,25,"#Government #UttarPradesh Hundreds dead as monsoon brings chaos to northern #India, #Nepal http://t.co/qllEyVFZWY",
579,lightTag,'501362575372587008',place name,"#India, #Nepal",76,90,"#Government #UttarPradesh Hundreds dead as monsoon brings chaos to northern #India, #Nepal http://t.co/qllEyVFZWY",
580,lightTag,'501362575372587008',type of impact,dead,35,39,"#Government #UttarPradesh Hundreds dead as monsoon brings chaos to northern #India, #Nepal http://t.co/qllEyVFZWY",
581,lightTag,'501362575372587008',severity or quantity,Hundreds,26,34,"#Government #UttarPradesh Hundreds dead as monsoon brings chaos to northern #India, #Nepal http://t.co/qllEyVFZWY",
582,lightTag,'501305348318195712',place name,india,1,6,"#india #business : Nitish's native place, 13 districts of Bihar affected by flood: Four more districts includi... http://t.co/9WjkELt4xB",
583,lightTag,'501305348318195712',place name,Bihar,58,63,"#india #business : Nitish's native place, 13 districts of Bihar affected by flood: Four more districts includi... http://t.co/9WjkELt4xB",
584,lightTag,'498710734826512385',type of impact,flood toll,85,95,"State flood toll rises to 45, over 30 lakh affected - Times of India: The HinduState flood toll rises to 45, o... http://t.co/9Gf8LgwhNw",
585,lightTag,'498710734826512385',severity or quantity,over 30,30,37,"State flood toll rises to 45, over 30 lakh affected - Times of India: The HinduState flood toll rises to 45, o... http://t.co/9Gf8LgwhNw",
586,lightTag,'498710734826512385',place name,India,63,68,"State flood toll rises to 45, over 30 lakh affected - Times of India: The HinduState flood toll rises to 45, o... http://t.co/9Gf8LgwhNw",
587,lightTag,'498710734826512385',severity or quantity,45,105,107,"State flood toll rises to 45, over 30 lakh affected - Times of India: The HinduState flood toll rises to 45, o... http://t.co/9Gf8LgwhNw",
588,lightTag,'498710734826512385',item affected,lakh,38,42,"State flood toll rises to 45, over 30 lakh affected - Times of India: The HinduState flood toll rises to 45, o... http://t.co/9Gf8LgwhNw",
589,lightTag,'498710734826512385',type of impact,affected,43,51,"State flood toll rises to 45, over 30 lakh affected - Times of India: The HinduState flood toll rises to 45, o... http://t.co/9Gf8LgwhNw",
590,lightTag,'501094761819013121',place name,North India,56,67,RT @EI_Climate: #climate Floods submerge cane fields in North India: Reuters http://t.co/WavbLpX6xl Heavy monsoon rains in India have cause…,
591,lightTag,'501094761819013121',item affected,cane fields,41,52,RT @EI_Climate: #climate Floods submerge cane fields in North India: Reuters http://t.co/WavbLpX6xl Heavy monsoon rains in India have cause…,
592,lightTag,'501094761819013121',type of impact,submerge,32,40,RT @EI_Climate: #climate Floods submerge cane fields in North India: Reuters http://t.co/WavbLpX6xl Heavy monsoon rains in India have cause…,
593,lightTag,'501094761819013121',location modifier,in,120,122,RT @EI_Climate: #climate Floods submerge cane fields in North India: Reuters http://t.co/WavbLpX6xl Heavy monsoon rains in India have cause…,
594,lightTag,'501094761819013121',place name,India,123,128,RT @EI_Climate: #climate Floods submerge cane fields in North India: Reuters http://t.co/WavbLpX6xl Heavy monsoon rains in India have cause…,
595,lightTag,'501335672804765697',location modifier,in,37,39,[#NYtimes] Scores Killed in Flooding in Nepal and India http://t.co/AxxU2sF951 [#Luisito2402],
596,lightTag,'501335672804765697',severity or quantity,Scores,11,17,[#NYtimes] Scores Killed in Flooding in Nepal and India http://t.co/AxxU2sF951 [#Luisito2402],
597,lightTag,'501335672804765697',place name,Nepal and India,40,55,[#NYtimes] Scores Killed in Flooding in Nepal and India http://t.co/AxxU2sF951 [#Luisito2402],
598,lightTag,'501335672804765697',type of impact,Killed,18,24,[#NYtimes] Scores Killed in Flooding in Nepal and India http://t.co/AxxU2sF951 [#Luisito2402],
599,lightTag,'501286054620454914',place name,"India, Nepal",20,32,"Deadly monsoon hits India, Nepal http://t.co/EMF4dlFxDy #NDNetwork",
600,lightTag,'501278950039900160',type of impact,Death Toll,44,54,#Akansha_Gautam #Indian #India Nepal Floods Death Toll Passes 100 - Voice of America http://t.co/59wZhwrowJ #SuryaRay #SharmaSudhansu,
601,lightTag,'501278950039900160',place name,America,77,84,#Akansha_Gautam #Indian #India Nepal Floods Death Toll Passes 100 - Voice of America http://t.co/59wZhwrowJ #SuryaRay #SharmaSudhansu,
602,lightTag,'501278950039900160',severity or quantity,Passes 100,55,65,#Akansha_Gautam #Indian #India Nepal Floods Death Toll Passes 100 - Voice of America http://t.co/59wZhwrowJ #SuryaRay #SharmaSudhansu,
603,lightTag,'501278950039900160',place name,India,25,30,#Akansha_Gautam #Indian #India Nepal Floods Death Toll Passes 100 - Voice of America http://t.co/59wZhwrowJ #SuryaRay #SharmaSudhansu,
604,lightTag,'501278950039900160',place name,Nepal,31,36,#Akansha_Gautam #Indian #India Nepal Floods Death Toll Passes 100 - Voice of America http://t.co/59wZhwrowJ #SuryaRay #SharmaSudhansu,
605,lightTag,'501279030818381824',location modifier,in,37,39,"All India News- Flood situation grim in UP, Bihar, Assam - Flood situation grim in UP, Bihar, Assam http://t.co/i9p29BxDad",
606,lightTag,'501279030818381824',place name,"UP, Bihar, Assam",83,99,"All India News- Flood situation grim in UP, Bihar, Assam - Flood situation grim in UP, Bihar, Assam http://t.co/i9p29BxDad",
607,lightTag,'501279030818381824',place name,India,4,9,"All India News- Flood situation grim in UP, Bihar, Assam - Flood situation grim in UP, Bihar, Assam http://t.co/i9p29BxDad",
608,lightTag,'501261043004235776',place name,Nepal and India,19,34,#News Many dead in Nepal and India floods http://t.co/EAjE2pFBzo #World #usa,
609,lightTag,'501261043004235776',type of impact,dead,11,15,#News Many dead in Nepal and India floods http://t.co/EAjE2pFBzo #World #usa,
610,lightTag,'501261043004235776',location modifier,in,16,18,#News Many dead in Nepal and India floods http://t.co/EAjE2pFBzo #World #usa,
611,lightTag,'501261043004235776',severity or quantity,Many,6,10,#News Many dead in Nepal and India floods http://t.co/EAjE2pFBzo #World #usa,
612,lightTag,'501373921380544512',severity or quantity,Dozens,10,16,@cnnbrk: Dozens killed in flooding in northern and eastern India. http://t.co/n0aY0de3Ge UGH! This is where our priest has gone home to😢,
613,lightTag,'501373921380544512',location modifier,in northern and eastern,36,59,@cnnbrk: Dozens killed in flooding in northern and eastern India. http://t.co/n0aY0de3Ge UGH! This is where our priest has gone home to😢,
614,lightTag,'501373921380544512',place name,India,60,65,@cnnbrk: Dozens killed in flooding in northern and eastern India. http://t.co/n0aY0de3Ge UGH! This is where our priest has gone home to😢,
615,lightTag,'501373921380544512',type of impact,killed,17,23,@cnnbrk: Dozens killed in flooding in northern and eastern India. http://t.co/n0aY0de3Ge UGH! This is where our priest has gone home to😢,
616,lightTag,'501089506724814848',place name,India,32,37,"Nepal flood-landslide kills 62, India announces Rs 3 crore relief assistance – Economic Times #World http://t.co/6GT4O3jzzp",
617,lightTag,'501089506724814848',severity or quantity,62,28,30,"Nepal flood-landslide kills 62, India announces Rs 3 crore relief assistance – Economic Times #World http://t.co/6GT4O3jzzp",
618,lightTag,'501089506724814848',place name,Nepal,0,5,"Nepal flood-landslide kills 62, India announces Rs 3 crore relief assistance – Economic Times #World http://t.co/6GT4O3jzzp",
619,lightTag,'501089506724814848',type of impact,kills,22,27,"Nepal flood-landslide kills 62, India announces Rs 3 crore relief assistance – Economic Times #World http://t.co/6GT4O3jzzp",
620,lightTag,'498824466940833792',severity or quantity,45,13,15,"Floods claim 45 lives in Odisha, 4.8 L people affected http://t.co/sRMVq7MA88 #india",
621,lightTag,'498824466940833792',location modifier,in,22,24,"Floods claim 45 lives in Odisha, 4.8 L people affected http://t.co/sRMVq7MA88 #india",
622,lightTag,'498824466940833792',item affected,lives,16,21,"Floods claim 45 lives in Odisha, 4.8 L people affected http://t.co/sRMVq7MA88 #india",
623,lightTag,'498824466940833792',type of impact,claim,7,12,"Floods claim 45 lives in Odisha, 4.8 L people affected http://t.co/sRMVq7MA88 #india",
624,lightTag,'498824466940833792',place name,Odisha,25,31,"Floods claim 45 lives in Odisha, 4.8 L people affected http://t.co/sRMVq7MA88 #india",
625,lightTag,'501322376580444160',severity or quantity,180,0,3,"180 dead as floods wash away homes in Nepal, India - AP News http://t.co/xE5YxW6SGJ",
626,lightTag,'501322376580444160',item affected,homes,29,34,"180 dead as floods wash away homes in Nepal, India - AP News http://t.co/xE5YxW6SGJ",
627,lightTag,'501322376580444160',location modifier,in,35,37,"180 dead as floods wash away homes in Nepal, India - AP News http://t.co/xE5YxW6SGJ",
628,lightTag,'501322376580444160',type of impact,wash away,19,28,"180 dead as floods wash away homes in Nepal, India - AP News http://t.co/xE5YxW6SGJ",
629,lightTag,'501322376580444160',place name,"Nepal, India",38,50,"180 dead as floods wash away homes in Nepal, India - AP News http://t.co/xE5YxW6SGJ",
630,lightTag,'501322376580444160',type of impact,dead,4,8,"180 dead as floods wash away homes in Nepal, India - AP News http://t.co/xE5YxW6SGJ",
631,lightTag,'501335923150188544',place name,Assam,22,27,Nothing. Same case in Assam.  RT @ChandrusWeb what is NDRF doing? RT @HeadlinesIndia: Army alerted as floods wreck havoc in UP,
632,lightTag,'501335923150188544',place name,UP,124,126,Nothing. Same case in Assam.  RT @ChandrusWeb what is NDRF doing? RT @HeadlinesIndia: Army alerted as floods wreck havoc in UP,
633,lightTag,'501335923150188544',type of impact,wreck havoc,109,120,Nothing. Same case in Assam.  RT @ChandrusWeb what is NDRF doing? RT @HeadlinesIndia: Army alerted as floods wreck havoc in UP,
634,lightTag,'501335923150188544',location modifier,in,19,21,Nothing. Same case in Assam.  RT @ChandrusWeb what is NDRF doing? RT @HeadlinesIndia: Army alerted as floods wreck havoc in UP,
635,lightTag,'501355478199185408',location modifier,northern,35,43,00s dead as monsoon brings chaos 2 northern #India #Nepal  #government #UttarPradesh,
636,lightTag,'501355478199185408',place name,India,45,50,00s dead as monsoon brings chaos 2 northern #India #Nepal  #government #UttarPradesh,
637,lightTag,'501355478199185408',place name,Nepal,52,57,00s dead as monsoon brings chaos 2 northern #India #Nepal  #government #UttarPradesh,
638,lightTag,'501355478199185408',type of impact,dead,4,8,00s dead as monsoon brings chaos 2 northern #India #Nepal  #government #UttarPradesh,
639,lightTag,'501355478199185408',place name,UttarPradesh,72,84,00s dead as monsoon brings chaos 2 northern #India #Nepal  #government #UttarPradesh,
640,lightTag,'501150208391012352',place name,INDIA,10,15,"#TOI #NewsINDIA UP floods kill 28, Centre calls it 'unprecedented': Flood fury continued u... http://t.co/VQlwl1PBWO #Follow #FollowBack",
641,lightTag,'501150208391012352',type of impact,kill,26,30,"#TOI #NewsINDIA UP floods kill 28, Centre calls it 'unprecedented': Flood fury continued u... http://t.co/VQlwl1PBWO #Follow #FollowBack",
642,lightTag,'501150208391012352',severity or quantity,28,31,33,"#TOI #NewsINDIA UP floods kill 28, Centre calls it 'unprecedented': Flood fury continued u... http://t.co/VQlwl1PBWO #Follow #FollowBack",
643,lightTag,'501381693182603265',type of impact,Dead,9,13,"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars",
644,lightTag,'501381693182603265',severity or quantity,Hundreds,0,8,"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars",
645,lightTag,'501381693182603265',location modifier,to,38,40,"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars",
646,lightTag,'501381693182603265',place name,"Northern India, Nepal",41,62,"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars",
647,lightTag,'501299067444412416',severity or quantity,Dozens,54,60,"naija campus gossip Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in norther... http://t.co/2HJQVeHdS8",
648,lightTag,'501299067444412416',item affected,people,64,70,"naija campus gossip Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in norther... http://t.co/2HJQVeHdS8",
649,lightTag,'501299067444412416',place name,"India, Nepal",40,52,"naija campus gossip Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in norther... http://t.co/2HJQVeHdS8",
650,lightTag,'501299067444412416',type of impact,killed,81,87,"naija campus gossip Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in norther... http://t.co/2HJQVeHdS8",
